Timestamp;Value
2011-06-13;6.7759
2011-06-10;6.7625
2011-06-09;6.7113
2011-06-08;6.7486
2011-06-07;6.7434
2011-06-06;6.7019
2011-06-03;6.7183
2011-06-02;6.7965
2011-06-01;6.7821
2011-05-31;6.8907
2011-05-30;6.9016
2011-05-27;6.9312
2011-05-26;6.9719
2011-05-25;7.0404
2011-05-24;7.0008
2011-05-23;7.0016
2011-05-20;6.8817
2011-05-19;6.9280
2011-05-17;6.9963
2011-05-16;7.0257
2011-05-13;6.8971
2011-05-12;6.9396
2011-05-11;6.7680
2011-05-10;6.7388
2011-05-09;6.6628
2011-05-06;6.7568
2011-05-05;6.6576
2011-05-04;6.6288
2011-05-03;6.6532
2011-04-29;6.6227
2011-04-28;6.5962
2011-04-26;6.7385
2011-04-21;6.7663
2011-04-20;6.7924
2011-04-19;6.8464
2011-04-18;6.8556
2011-04-15;6.8468
2011-04-14;6.7903
2011-04-13;6.7404
2011-04-12;6.6978
2011-04-11;6.6517
2011-04-08;6.6479
2011-04-07;6.6872
2011-04-06;6.6925
2011-04-05;6.7378
2011-04-04;6.7203
2011-04-01;6.7665
2011-03-31;6.7820
2011-03-30;6.8347
2011-03-29;6.8629
2011-03-28;6.8772
2011-03-25;6.8768
2011-03-24;6.9302
2011-03-23;6.9080
2011-03-22;6.9031
2011-03-18;7.0470
2011-03-17;7.0777
2011-03-16;6.9850
2011-03-15;6.8756
2011-03-14;6.8926
2011-03-11;6.9125
2011-03-10;6.8982
2011-03-09;6.9114
2011-03-08;6.8684
2011-03-07;6.8834
2011-03-04;6.8892
2011-03-03;6.8674
2011-03-02;6.9789
2011-03-01;6.9409
2011-02-28;6.9880
2011-02-25;7.0260
2011-02-24;7.1221
2011-02-23;7.1257
2011-02-22;7.2105
2011-02-21;7.1349
2011-02-18;7.1982
2011-02-17;7.2195
2011-02-16;7.3116
2011-02-15;7.2952
2011-02-14;7.2713
2011-02-11;7.2853
2011-02-10;7.2748
2011-02-09;7.2164
2011-02-08;7.2228
2011-02-07;7.2498
2011-02-04;7.2700
2011-02-03;7.1705
2011-02-02;7.1021
2011-02-01;7.1477
2011-01-31;7.1817
2011-01-28;7.1002
2011-01-27;7.0919
2011-01-26;7.0863
2011-01-25;7.0197
2011-01-24;7.0743
2011-01-21;7.0621
2011-01-20;7.0159
2011-01-19;6.8785
2011-01-18;6.8519
2011-01-17;6.9482
2011-01-14;6.8268
2011-01-13;6.8331
2011-01-12;6.8330
2011-01-11;6.8332
2011-01-10;6.8380
2011-01-07;6.8110
2011-01-06;6.7305
2011-01-05;6.7222
2011-01-04;6.6558
2011-01-03;6.6238
2010-12-31;6.6224
2010-12-30;6.6224
2010-12-29;6.6908
2010-12-28;6.7007
2010-12-24;6.7407
2010-12-23;6.7680
2010-12-22;6.8016
2010-12-21;6.8167
2010-12-20;6.8614
2010-12-17;6.8211
2010-12-15;6.8424
2010-12-14;6.8175
2010-12-13;6.8520
2010-12-10;6.8981
2010-12-09;6.9026
2010-12-08;6.9620
2010-12-07;6.8865
2010-12-06;6.8875
2010-12-03;6.9293
2010-12-02;6.9788
2010-12-01;7.0517
2010-11-30;7.1267
2010-11-29;7.1185
2010-11-26;7.0917
2010-11-25;7.0560
2010-11-24;7.0973
2010-11-23;7.0563
2010-11-22;6.9760
2010-11-19;6.9527
2010-11-18;6.9978
2010-11-17;7.0677
2010-11-16;6.9822
2010-11-15;7.0062
2010-11-12;7.0107
2010-11-11;6.8709
2010-11-10;6.8635
2010-11-09;6.8711
2010-11-08;6.8285
2010-11-05;6.8028
2010-11-04;6.8325
2010-11-03;6.8809
2010-11-02;6.9576
2010-11-01;6.9661
2010-10-29;7.0269
2010-10-28;7.0575
2010-10-27;7.0089
2010-10-26;6.9037
2010-10-25;6.8877
2010-10-22;6.9614
2010-10-21;6.9225
2010-10-20;6.9508
2010-10-19;6.9086
2010-10-18;6.8919
2010-10-15;6.8076
2010-10-14;6.7780
2010-10-13;6.8356
2010-10-12;6.9039
2010-10-11;6.8718
2010-10-08;6.9308
2010-10-07;6.8497
2010-10-06;6.8853
2010-10-05;6.9930
2010-10-04;6.9581
2010-10-01;6.9529
2010-09-30;6.9621
2010-09-29;6.9705
2010-09-28;7.0276
2010-09-27;7.0101
2010-09-23;7.0584
2010-09-22;7.0368
2010-09-21;7.1076
2010-09-20;7.1179
2010-09-17;7.1276
2010-09-16;7.1011
2010-09-15;7.0994
2010-09-14;7.1474
2010-09-13;7.1448
2010-09-10;7.1912
2010-09-09;7.2306
2010-09-08;7.2819
2010-09-07;7.2662
2010-09-06;7.1908
2010-09-03;7.2191
2010-09-02;7.2784
2010-09-01;7.3826
2010-08-31;7.3763
2010-08-30;7.3065
2010-08-27;7.3228
2010-08-26;7.3213
2010-08-25;7.3496
2010-08-24;7.4004
2010-08-23;7.2830
2010-08-20;7.3024
2010-08-19;7.2826
2010-08-18;7.2818
2010-08-17;7.2391
2010-08-16;7.3164
2010-08-13;7.2573
2010-08-12;7.3082
2010-08-11;7.2590
2010-08-10;7.2278
2010-08-06;7.2461
2010-08-05;7.2815
2010-08-04;7.3118
2010-08-03;7.3183
2010-08-02;7.2564
2010-07-30;7.3477
2010-07-29;7.2965
2010-07-28;7.3566
2010-07-27;7.3483
2010-07-26;7.3998
2010-07-23;7.4386
2010-07-22;7.5623
2010-07-21;7.5606
2010-07-20;7.6014
2010-07-19;7.6198
2010-07-16;7.5620
2010-07-15;7.5406
2010-07-14;7.5297
2010-07-13;7.6114
2010-07-12;7.6119
2010-07-09;7.5659
2010-07-08;7.5980
2010-07-07;7.6772
2010-07-06;7.7110
2010-07-05;7.7378
2010-07-02;7.7008
2010-07-01;7.6998
2010-06-30;7.6492
2010-06-29;7.6491
2010-06-28;7.5400
2010-06-25;7.6366
2010-06-24;7.5698
2010-06-23;7.5757
2010-06-22;7.5228
2010-06-21;7.4324
2010-06-18;7.5465
2010-06-17;7.6215
2010-06-15;7.6888
2010-06-14;7.6514
2010-06-11;7.7091
2010-06-10;7.7824
2010-06-09;7.7212
2010-06-08;7.7889
2010-06-07;7.8197
2010-06-04;7.6440
2010-06-03;7.6072
2010-06-02;7.7120
2010-06-01;7.7503
2010-05-31;7.6362
2010-05-28;7.5425
2010-05-27;7.6982
2010-05-26;7.8314
2010-05-25;7.9704
2010-05-24;7.8523
2010-05-21;7.9490
2010-05-20;7.8225
2010-05-19;7.6868
2010-05-18;7.5170
2010-05-17;7.5777
2010-05-14;7.5243
2010-05-13;7.4742
2010-05-12;7.5076
2010-05-11;7.5306
2010-05-10;7.4455
2010-05-07;7.7344
2010-05-06;7.6436
2010-05-05;7.5953
2010-05-04;7.4435
2010-05-03;7.3893
2010-04-30;7.3263
2010-04-29;7.3859
2010-04-28;7.4876
2010-04-26;7.3772
2010-04-23;7.4733
2010-04-22;7.4230
2010-04-21;7.3773
2010-04-20;7.4221
2010-04-19;7.4364
2010-04-16;7.3566
2010-04-15;7.3413
2010-04-14;7.2677
2010-04-13;7.2886
2010-04-12;7.2553
2010-04-09;7.2376
2010-04-08;7.3577
2010-04-07;7.2288
2010-04-06;7.2601
2010-04-01;7.2380
2010-03-31;7.3273
2010-03-30;7.3996
2010-03-29;7.3912
2010-03-26;7.4421
2010-03-25;7.3786
2010-03-24;7.3491
2010-03-23;7.3585
2010-03-19;7.3076
2010-03-18;7.3031
2010-03-17;7.3374
2010-03-16;7.4066
2010-03-15;7.4221
2010-03-12;7.4007
2010-03-11;7.4617
2010-03-10;7.4155
2010-03-09;7.4073
2010-03-08;7.3977
2010-03-05;7.4637
2010-03-04;7.5142
2010-03-03;7.5817
2010-03-02;7.6528
2010-03-01;7.6776
2010-02-26;7.7859
2010-02-25;7.7974
2010-02-24;7.7698
2010-02-23;7.6757
2010-02-22;7.6497
2010-02-19;7.6891
2010-02-18;7.6461
2010-02-17;7.6618
2010-02-16;7.6882
2010-02-15;7.7191
2010-02-12;7.6488
2010-02-11;7.6780
2010-02-10;7.6975
2010-02-09;7.6878
2010-02-08;7.7172
2010-02-05;7.7089
2010-02-04;7.5289
2010-02-03;7.4303
2010-02-02;7.4900
2010-02-01;7.5765
2010-01-29;7.5879
2010-01-28;7.5568
2010-01-27;7.6283
2010-01-26;7.6327
2010-01-25;7.6039
2010-01-22;7.5481
2010-01-21;7.5279
2010-01-20;7.4835
2010-01-19;7.3980
2010-01-18;7.3913
2010-01-15;7.4196
2010-01-14;7.3997
2010-01-13;7.4362
2010-01-12;7.3907
2010-01-11;7.3308
2010-01-08;7.4206
2010-01-07;7.3537
2010-01-06;7.3414
2010-01-05;7.2924
2010-01-04;7.3397
2009-12-31;7.3721
2009-12-30;7.3889
2009-12-29;7.4629
2009-12-28;7.5523
2009-12-24;7.5819
2009-12-23;7.7209
2009-12-22;7.7272
2009-12-21;7.6260
2009-12-18;7.5190
2009-12-17;7.4715
2009-12-15;7.4591
2009-12-14;7.4910
2009-12-11;7.5354
2009-12-10;7.5800
2009-12-09;7.5657
2009-12-08;7.4823
2009-12-07;7.4777
2009-12-04;7.3687
2009-12-03;7.2823
2009-12-02;7.2868
2009-12-01;7.3661
2009-11-30;7.4003
2009-11-27;7.5878
2009-11-26;7.3880
2009-11-25;7.3975
2009-11-24;7.5216
2009-11-23;7.5015
2009-11-20;7.5239
2009-11-19;7.5229
2009-11-18;7.4391
2009-11-17;7.4135
2009-11-16;7.3771
2009-11-13;7.4551
2009-11-12;7.3948
2009-11-11;7.3466
2009-11-10;7.4405
2009-11-09;7.4529
2009-11-06;7.5700
2009-11-05;7.6709
2009-11-04;7.7481
2009-11-03;7.9174
2009-11-02;7.8797
2009-10-30;7.7703
2009-10-29;7.8320
2009-10-28;7.7221
2009-10-27;7.5863
2009-10-26;7.4916
2009-10-23;7.4492
2009-10-22;7.5079
2009-10-21;7.3828
2009-10-20;7.3286
2009-10-19;7.3358
2009-10-16;7.3480
2009-10-15;7.2439
2009-10-14;7.2889
2009-10-13;7.3597
2009-10-12;7.4421
2009-10-09;7.4070
2009-10-08;7.3320
2009-10-07;7.4381
2009-10-06;7.4458
2009-10-05;7.6386
2009-10-02;7.7587
2009-10-01;7.6021
2009-09-30;7.4083
2009-09-29;7.3986
2009-09-28;7.4292
2009-09-25;7.4921
2009-09-23;7.3788
2009-09-22;7.4189
2009-09-21;7.5116
2009-09-18;7.4623
2009-09-17;7.3411
2009-09-16;7.3683
2009-09-15;7.3907
2009-09-14;7.5073
2009-09-11;7.6115
2009-09-10;7.5606
2009-09-09;7.5509
2009-09-08;7.5364
2009-09-07;7.5840
2009-09-04;7.6712
2009-09-03;7.7616
2009-09-02;7.8764
2009-09-01;7.7910
2009-08-31;7.7819
2009-08-28;7.7820
2009-08-27;7.8748
2009-08-26;7.7859
2009-08-25;7.8179
2009-08-24;7.7905
2009-08-21;7.8864
2009-08-20;7.9505
2009-08-19;8.0820
2009-08-18;8.0566
2009-08-17;8.1859
2009-08-14;8.0274
2009-08-13;8.0066
2009-08-12;8.1758
2009-08-11;8.0597
2009-08-07;8.1415
2009-08-06;7.9966
2009-08-05;7.9012
2009-08-04;7.8180
2009-08-03;7.7572
2009-07-31;7.8074
2009-07-30;7.8512
2009-07-29;7.9080
2009-07-28;7.7172
2009-07-27;7.7734
2009-07-24;7.7043
2009-07-23;7.6847
2009-07-22;7.8291
2009-07-21;7.8870
2009-07-20;7.9826
2009-07-17;8.0980
2009-07-16;8.1520
2009-07-15;8.2161
2009-07-14;8.1723
2009-07-13;8.3167
2009-07-10;8.1641
2009-07-09;8.1220
2009-07-08;8.1297
2009-07-07;8.0069
2009-07-06;8.0110
2009-07-03;7.9260
2009-07-02;7.8116
2009-07-01;7.7069
2009-06-30;7.7756
2009-06-29;7.9096
2009-06-26;7.9981
2009-06-25;8.0716
2009-06-24;8.1379
2009-06-23;8.2684
2009-06-22;8.0898
2009-06-19;8.1337
2009-06-18;8.0674
2009-06-17;8.0424
2009-06-15;8.0867
2009-06-12;7.9929
2009-06-11;8.0633
2009-06-10;8.0365
2009-06-09;8.1470
2009-06-08;8.1379
2009-06-05;8.0412
2009-06-04;8.0303
2009-06-03;8.0181
2009-06-02;8.0914
2009-06-01;7.9721
2009-05-29;7.9795
2009-05-28;8.1463
2009-05-27;8.2699
2009-05-26;8.3319
2009-05-25;8.3234
2009-05-22;8.3173
2009-05-21;8.3498
2009-05-20;8.4105
2009-05-19;8.4676
2009-05-18;8.6961
2009-05-15;8.5493
2009-05-14;8.5443
2009-05-13;8.3711
2009-05-12;8.4591
2009-05-11;8.2949
2009-05-08;8.4474
2009-05-07;8.3476
2009-05-06;8.4971
2009-05-05;8.3035
2009-05-04;8.3929
2009-04-30;8.4291
2009-04-29;8.6305
2009-04-28;8.8489
2009-04-24;8.8234
2009-04-23;8.9091
2009-04-21;9.0896
2009-04-20;9.0417
2009-04-17;8.9202
2009-04-16;9.0585
2009-04-15;9.1615
2009-04-14;9.0005
2009-04-09;9.1395
2009-04-08;9.2523
2009-04-07;9.1435
2009-04-06;9.0160
2009-04-03;9.0943
2009-04-02;9.3611
2009-04-01;9.5260
2009-03-31;9.6266
2009-03-30;9.7111
2009-03-27;9.4816
2009-03-26;9.5484
2009-03-25;9.8500
2009-03-24;9.5436
2009-03-23;9.5635
2009-03-20;9.7388
2009-03-19;9.7631
2009-03-18;9.9163
2009-03-17;9.9629
2009-03-16;9.9155
2009-03-13;9.9109
2009-03-12;10.1863
2009-03-11;10.3161
2009-03-10;10.4767
2009-03-09;10.4947
2009-03-06;10.5948
2009-03-05;10.3311
2009-03-04;10.4685
2009-03-03;10.3676
2009-03-02;10.3636
2009-02-27;9.9498
2009-02-26;9.9558
2009-02-25;9.9459
2009-02-24;10.0718
2009-02-23;9.9854
2009-02-20;10.2224
2009-02-19;10.0709
2009-02-18;10.1746
2009-02-17;10.2298
2009-02-16;10.0648
2009-02-13;9.9352
2009-02-12;9.9357
2009-02-11;9.8709
2009-02-10;9.6721
2009-02-09;9.7300
2009-02-06;9.8822
2009-02-05;10.0405
2009-02-04;10.1008
2009-02-03;10.1417
2009-02-02;10.1880
2009-01-30;10.1333
2009-01-29;9.9684
2009-01-28;9.9485
2009-01-27;9.9905
2009-01-26;10.2284
2009-01-23;10.2549
2009-01-22;10.0266
2009-01-21;10.2088
2009-01-20;10.2219
2009-01-19;9.9753
2009-01-16;9.9291
2009-01-15;10.1813
2009-01-14;9.8713
2009-01-13;10.1414
2009-01-12;9.9077
2009-01-09;9.6866
2009-01-08;9.7231
2009-01-07;9.3163
2009-01-06;9.3825
2009-01-05;9.4616
2009-01-02;9.4580
2008-12-31;9.3035
2008-12-30;9.4434
2008-12-29;9.5970
2008-12-24;9.6584
2008-12-23;9.6891
2008-12-22;9.6458
2008-12-19;9.6665
2008-12-18;9.8015
2008-12-17;9.9756
2008-12-15;10.1511
2008-12-12;10.1730
2008-12-11;10.1430
2008-12-10;10.1346
2008-12-09;10.2067
2008-12-08;10.1885
2008-12-05;10.2449
2008-12-04;10.2098
2008-12-03;10.3229
2008-12-02;10.4178
2008-12-01;10.1416
2008-11-28;9.9080
2008-11-27;9.9009
2008-11-26;9.9201
2008-11-25;10.0491
2008-11-24;10.4903
2008-11-21;10.5924
2008-11-20;10.5991
2008-11-19;10.2498
2008-11-18;10.1862
2008-11-17;10.1322
2008-11-14;10.2818
2008-11-13;10.4116
2008-11-12;10.2797
2008-11-11;10.1693
2008-11-10;9.9890
2008-11-07;10.0284
2008-11-06;9.7537
2008-11-05;9.7716
2008-11-04;10.0154
2008-11-03;9.7534
2008-10-31;10.1919
2008-10-30;9.5778
2008-10-29;10.3137
2008-10-28;10.7140
2008-10-27;11.3088
2008-10-24;11.4740
2008-10-23;11.4324
2008-10-22;10.9255
2008-10-21;10.2727
2008-10-20;10.0127
2008-10-17;10.1609
2008-10-16;10.2475
2008-10-15;9.2213
2008-10-14;9.0639
2008-10-13;9.1667
2008-10-10;9.3626
2008-10-09;9.0357
2008-10-08;9.3658
2008-10-07;8.9282
2008-10-06;8.6692
2008-10-03;8.5187
2008-10-02;8.3749
2008-10-01;8.2485
2008-09-30;8.3145
2008-09-29;8.2610
2008-09-26;8.1604
2008-09-25;8.1766
2008-09-23;7.9833
2008-09-22;8.0292
2008-09-19;8.0774
2008-09-18;8.1858
2008-09-17;8.1138
2008-09-16;8.2026
2008-09-15;8.1168
2008-09-12;8.0795
2008-09-11;8.2613
2008-09-10;8.0317
2008-09-09;7.9297
2008-09-08;7.8338
2008-09-05;8.0549
2008-09-04;7.8564
2008-09-03;7.8603
2008-09-02;7.8021
2008-09-01;7.7272
2008-08-29;7.6696
2008-08-28;7.7200
2008-08-27;7.7799
2008-08-26;7.7929
2008-08-25;7.7331
2008-08-22;7.6566
2008-08-21;7.7146
2008-08-20;7.7464
2008-08-19;7.7793
2008-08-18;7.8860
2008-08-15;7.9594
2008-08-14;7.8442
2008-08-13;7.8079
2008-08-12;7.8011
2008-08-11;7.6750
2008-08-08;7.5951
2008-08-07;7.4338
2008-08-06;7.4272
2008-08-05;7.3293
2008-08-04;7.2210
2008-08-01;7.3464
2008-07-31;7.3899
2008-07-30;7.3862
2008-07-29;7.5093
2008-07-28;7.5457
2008-07-25;7.6160
2008-07-24;7.5574
2008-07-23;7.4966
2008-07-22;7.5764
2008-07-21;7.5895
2008-07-18;7.5766
2008-07-17;7.5885
2008-07-16;7.6736
2008-07-15;7.6199
2008-07-14;7.6351
2008-07-11;7.7262
2008-07-10;7.6804
2008-07-09;7.6893
2008-07-08;7.8158
2008-07-07;7.7444
2008-07-04;7.7444
2008-07-03;7.8668
2008-07-02;7.8660
2008-07-01;7.8637
2008-06-30;7.8791
2008-06-27;7.9417
2008-06-26;7.8949
2008-06-25;7.9793
2008-06-24;8.0511
2008-06-23;8.0238
2008-06-20;7.9503
2008-06-19;8.0402
2008-06-18;8.0058
2008-06-17;8.0201
2008-06-13;8.0964
2008-06-12;7.9891
2008-06-11;7.9384
2008-06-10;7.9234
2008-06-09;7.8712
2008-06-06;7.8437
2008-06-05;7.7584
2008-06-04;7.7699
2008-06-03;7.7521
2008-06-02;7.6791
2008-05-30;7.5874
2008-05-29;7.6354
2008-05-28;7.7458
2008-05-27;7.6974
2008-05-26;7.6999
2008-05-23;7.6773
2008-05-22;7.7200
2008-05-21;7.6501
2008-05-20;7.5914
2008-05-19;7.4883
2008-05-16;7.5455
2008-05-15;7.6186
2008-05-14;7.6252
2008-05-13;7.5928
2008-05-12;7.6566
2008-05-09;7.6815
2008-05-08;7.6173
2008-05-07;7.5301
2008-05-06;7.5238
2008-05-05;7.6030
2008-04-30;7.5940
2008-04-29;7.5627
2008-04-25;7.6744
2008-04-24;7.7238
2008-04-23;7.6177
2008-04-22;7.7182
2008-04-21;7.7909
2008-04-18;7.8155
2008-04-17;7.9205
2008-04-16;7.9686
2008-04-15;7.8774
2008-04-14;7.8581
2008-04-11;7.7741
2008-04-10;7.9032
2008-04-09;7.7784
2008-04-08;7.8035
2008-04-07;7.7597
2008-04-04;7.7891
2008-04-03;7.7466
2008-04-02;7.9068
2008-04-01;8.1207
2008-03-31;8.1216
2008-03-28;8.0207
2008-03-27;8.0333
2008-03-26;8.1036
2008-03-25;8.0544
2008-03-20;8.1161
2008-03-19;8.0323
2008-03-18;8.0749
2008-03-17;8.0977
2008-03-14;7.9365
2008-03-13;7.9327
2008-03-12;7.8036
2008-03-11;7.9878
2008-03-10;8.0243
2008-03-07;7.9943
2008-03-06;7.7353
2008-03-05;7.8345
2008-03-04;7.7975
2008-03-03;7.9486
2008-02-29;7.6342
2008-02-28;7.4795
2008-02-27;7.4732
2008-02-26;7.6916
2008-02-25;7.7004
2008-02-22;7.7976
2008-02-21;7.8507
2008-02-20;7.8074
2008-02-19;7.5900
2008-02-18;7.6336
2008-02-15;7.5956
2008-02-14;7.6327
2008-02-13;7.7381
2008-02-12;7.7318
2008-02-11;7.8408
2008-02-08;7.6478
2008-02-07;7.6604
2008-02-06;7.6784
2008-02-05;7.4633
2008-02-04;7.3572
2008-02-01;7.4547
2008-01-31;7.3572
2008-01-30;7.2151
2008-01-29;7.1691
2008-01-28;7.1921
2008-01-25;7.0339
2008-01-24;7.0758
2008-01-23;7.1132
2008-01-22;7.3040
2008-01-21;7.1698
2008-01-18;7.0479
2008-01-17;6.9448
2008-01-16;6.8623
2008-01-15;6.7244
2008-01-14;6.7211
2008-01-11;6.8270
2008-01-10;6.8559
2008-01-09;6.8554
2008-01-08;6.8881
2008-01-07;6.9098
2008-01-04;6.8452
2008-01-03;6.8419
2008-01-02;6.8627
2007-12-31;6.7862
2007-12-28;6.8429
2007-12-27;6.9265
2007-12-24;6.9986
2007-12-21;7.0220
2007-12-20;6.9695
2007-12-19;6.9005
2007-12-18;6.9026
2007-12-14;6.7725
2007-12-13;6.7478
2007-12-12;6.7556
2007-12-11;6.6639
2007-12-10;6.7104
2007-12-07;6.7253
2007-12-06;6.7914
2007-12-05;6.8050
2007-12-04;6.7889
2007-12-03;6.8042
2007-11-30;6.8119
2007-11-29;6.9153
2007-11-28;7.0221
2007-11-27;7.0127
2007-11-26;6.7983
2007-11-23;6.8168
2007-11-22;6.7763
2007-11-21;6.7532
2007-11-20;6.7089
2007-11-19;6.7025
2007-11-16;6.7297
2007-11-15;6.6136
2007-11-14;6.6627
2007-11-13;6.7828
2007-11-12;6.6787
2007-11-09;6.4639
2007-11-08;6.5265
2007-11-07;6.4739
2007-11-06;6.5253
2007-11-05;6.5941
2007-11-02;6.6032
2007-11-01;6.5278
2007-10-31;6.5353
2007-10-30;6.5728
2007-10-29;6.4691
2007-10-26;6.5374
2007-10-25;6.6201
2007-10-24;6.6965
2007-10-23;6.8175
2007-10-22;6.8591
2007-10-19;6.8069
2007-10-18;6.8059
2007-10-17;6.8235
2007-10-16;6.8820
2007-10-15;6.7249
2007-10-12;6.7536
2007-10-11;6.8681
2007-10-10;6.8328
2007-10-09;6.8679
2007-10-08;6.8320
2007-10-05;6.8994
2007-10-04;6.9402
2007-10-03;6.9066
2007-10-02;6.8979
2007-10-01;6.8904
2007-09-28;6.8839
2007-09-27;6.9112
2007-09-26;6.9712
2007-09-25;7.0157
2007-09-21;7.0496
2007-09-20;7.0730
2007-09-19;7.0900
2007-09-18;7.1914
2007-09-17;7.1954
2007-09-14;7.1928
2007-09-13;7.1424
2007-09-12;7.1741
2007-09-11;7.2283
2007-09-10;7.2491
2007-09-07;7.1898
2007-09-06;7.2319
2007-09-05;7.2453
2007-09-04;7.2559
2007-09-03;7.1783
2007-08-31;7.1094
2007-08-30;7.1811
2007-08-29;7.2838
2007-08-28;7.2473
2007-08-27;7.1828
2007-08-24;7.2869
2007-08-23;7.2370
2007-08-22;7.3376
2007-08-21;7.4603
2007-08-20;7.3412
2007-08-17;7.4840
2007-08-16;7.4774
2007-08-15;7.3914
2007-08-14;7.2452
2007-08-13;7.1789
2007-08-10;7.1707
2007-08-08;7.0392
2007-08-07;7.0494
2007-08-06;7.1122
2007-08-03;7.0590
2007-08-02;7.1177
2007-08-01;7.1949
2007-07-31;7.1094
2007-07-30;7.1022
2007-07-27;7.1051
2007-07-26;6.9249
2007-07-25;6.8505
2007-07-24;6.8233
2007-07-23;6.8328
2007-07-20;6.8839
2007-07-19;6.9172
2007-07-18;6.9815
2007-07-17;6.9774
2007-07-16;6.9672
2007-07-13;6.9611
2007-07-12;7.0275
2007-07-11;7.0237
2007-07-10;6.9705
2007-07-09;6.9833
2007-07-06;7.0356
2007-07-05;6.9829
2007-07-04;6.9853
2007-07-03;6.9635
2007-07-02;7.0175
2007-06-29;7.0964
2007-06-28;7.1112
2007-06-27;7.2279
2007-06-26;7.1821
2007-06-25;7.1641
2007-06-22;7.1374
2007-06-21;7.1572
2007-06-20;7.0845
2007-06-19;7.0966
2007-06-18;7.1033
2007-06-15;7.1920
2007-06-14;7.2321
2007-06-13;7.3097
2007-06-12;7.2287
2007-06-11;7.2483
2007-06-08;7.2820
2007-06-07;7.1890
2007-06-06;7.1838
2007-06-05;7.1305
2007-06-04;7.1402
2007-06-01;7.1216
2007-05-31;7.1649
2007-05-30;7.1657
2007-05-29;7.1216
2007-05-28;7.0953
2007-05-25;7.1261
2007-05-24;7.0893
2007-05-23;7.0761
2007-05-22;7.0025
2007-05-21;6.9956
2007-05-18;7.0471
2007-05-17;6.9646
2007-05-16;6.9301
2007-05-15;6.9796
2007-05-14;6.9361
2007-05-11;7.0154
2007-05-10;6.9053
2007-05-09;6.9263
2007-05-08;6.9128
2007-05-07;6.9385
2007-05-04;7.0137
2007-05-03;6.9860
2007-05-02;7.0388
2007-04-30;7.1241
2007-04-27;7.0824
2007-04-26;6.9721
2007-04-25;7.0285
2007-04-24;7.1053
2007-04-23;7.0437
2007-04-20;7.0378
2007-04-19;7.1313
2007-04-18;7.0583
2007-04-17;7.1173
2007-04-16;7.1329
2007-04-13;7.1712
2007-04-12;7.1811
2007-04-11;7.1561
2007-04-10;7.1650
2007-04-05;7.1358
2007-04-04;7.1620
2007-04-03;7.2254
2007-04-02;7.2524
2007-03-30;7.2649
2007-03-29;7.3153
2007-03-28;7.2926
2007-03-27;7.2475
2007-03-26;7.2232
2007-03-23;7.1921
2007-03-22;7.2967
2007-03-20;7.4060
2007-03-19;7.4430
2007-03-16;7.4407
2007-03-15;7.4315
2007-03-14;7.4931
2007-03-13;7.3870
2007-03-12;7.3060
2007-03-09;7.3880
2007-03-08;7.4042
2007-03-07;7.4067
2007-03-06;7.4122
2007-03-05;7.5233
2007-03-02;7.2770
2007-03-01;7.2510
2007-02-28;7.2541
2007-02-27;7.1362
2007-02-26;7.0806
2007-02-23;7.0724
2007-02-22;7.1156
2007-02-21;7.1239
2007-02-20;7.0964
2007-02-19;7.1177
2007-02-16;7.1864
2007-02-15;7.1761
2007-02-14;7.2264
2007-02-13;7.2646
2007-02-12;7.2441
2007-02-09;7.1415
2007-02-08;7.1667
2007-02-07;7.1863
2007-02-06;7.2005
2007-02-05;7.2283
2007-02-02;7.1878
2007-02-01;7.1983
2007-01-31;7.2957
2007-01-30;7.3141
2007-01-29;7.2803
2007-01-26;7.2843
2007-01-25;7.1261
2007-01-24;7.1557
2007-01-23;7.1282
2007-01-22;7.1341
2007-01-19;7.1470
2007-01-18;7.1441
2007-01-17;7.2701
2007-01-16;7.2224
2007-01-15;7.2083
2007-01-12;7.2611
2007-01-11;7.3001
2007-01-10;7.3497
2007-01-09;7.1906
2007-01-08;7.2770
2007-01-05;7.1279
2007-01-04;7.0402
2007-01-03;6.8875
2007-01-02;6.9418
2006-12-29;6.9737
2006-12-28;7.0357
2006-12-27;7.0333
2006-12-22;7.0062
2006-12-21;6.9339
2006-12-20;6.9993
2006-12-19;7.0368
2006-12-18;6.9918
2006-12-15;6.9970
2006-12-14;7.0072
2006-12-13;6.9968
2006-12-12;7.0357
2006-12-11;7.0927
2006-12-08;7.0722
2006-12-07;7.0458
2006-12-06;7.1199
2006-12-05;7.1252
2006-12-04;7.1499
2006-12-01;7.1273
2006-11-30;7.1313
2006-11-29;7.1113
2006-11-28;7.1758
2006-11-27;7.1066
2006-11-24;7.2575
2006-11-23;7.1621
2006-11-22;7.1747
2006-11-21;7.2146
2006-11-20;7.2843
2006-11-17;7.2731
2006-11-16;7.1954
2006-11-15;7.2753
2006-11-14;7.2509
2006-11-13;7.2645
2006-11-10;7.2333
2006-11-09;7.3503
2006-11-08;7.3706
2006-11-07;7.3145
2006-11-06;7.3742
2006-11-03;7.4612
2006-11-02;7.3661
2006-11-01;7.3693
2006-10-31;7.5842
2006-10-30;7.4320
2006-10-27;7.5213
2006-10-26;7.5309
2006-10-25;7.7190
2006-10-24;7.7785
2006-10-23;7.5835
2006-10-20;7.5060
2006-10-19;7.5758
2006-10-18;7.6142
2006-10-17;7.5098
